Velocity_mps,Angle_degrees,Initial_Height_m,Flight_Time_s,Max_Height_m,Distance_m
87.72,34.67,4.5,10.2626,131.4089,740.3913
17.28,75.05,28.73,4.6605,42.9362,20.7757
28.52,36.73,48.17,5.3224,62.9975,121.6579
30.6,39.34,48.53,5.6927,67.7085,134.7233
93.25,73.03,31.34,18.5283,436.7834,504.2841
47.05,65.61,1.06,8.7609,94.6488,170.2163
67.6,21.61,47.34,6.5493,78.9312,411.614
69.22,24.84,6.97,6.159,50.0663,386.8842
60.74,68.79,10.33,11.7241,173.7576,257.6366
99.7,52.12,44.52,16.5905,360.1468,1015.6168
53.66,16.11,0.52,3.0701,11.8199,158.2723
74.31,65.86,10.65,13.9803,245.0231,424.8667
79.95,22.58,42.48,7.425,90.513,548.1237
74.88,69.68,47.55,14.9639,298.8678,389.1071
22.74,50.74,18.93,4.4558,34.7309,64.1225
34.19,48.44,24.17,6.0325,57.5285,136.8279
85.02,83.79,35.56,17.6425,399.669,162.2556
44.31,65.63,18.95,8.6741,101.982,158.5931
46.05,62.98,43.13,9.3083,128.9063,194.7351
40.83,8.64,11.36,2.2705,13.2776,91.6525
15.47,18.36,4.61,1.586,5.8202,23.2865
60.35,57.98,0.86,10.4487,134.3064,334.3426
91.33,21.94,14.88,7.3687,74.2305,624.243
69.18,64.47,11.63,12.9105,210.2493,384.9323
76.61,40.94,2.98,10.2935,131.423,595.6941
73.13,17.35,8.76,4.8168,32.9999,336.2254
19.89,16.49,6.32,1.8482,7.9446,35.2487
90.08,52.99,13.95,14.8564,277.6686,805.5742
40.11,58.25,24.85,7.6186,84.1431,160.8015
75.94,50.85,48.52,12.7803,225.2869,612.7506
40.99,42.45,9.79,5.9745,48.8018,180.6997
32.01,49.71,41.58,6.3194,71.9659,130.8083
66.35,27.41,40.97,7.3618,88.5219,433.619
83.25,54.35,42.61,14.3952,275.8565,698.4665
93.07,57.42,29.97,16.3621,343.4465,820.0034
66.32,15.54,4.46,3.8581,20.5506,246.5155
26.31,60.07,0.73,4.6804,27.2282,61.4403
93.95,46.12,43.93,14.4268,277.6607,939.4944
10.12,30.74,43.31,3.5452,44.6738,30.8365
66.27,34.9,27.56,8.3991,100.8338,456.5034
82.58,36.07,0.78,9.9285,121.2688,662.7201
63.08,54.13,46.16,11.2573,179.3367,416.0879
16.2,54.14,20.02,3.7617,28.8059,35.6988
12.13,46.99,21.89,3.2021,25.8999,26.4948
86.3,10.99,28.59,4.6167,42.3856,391.1144
50.98,60.13,42.4,9.8871,142.0086,251.0311
71.7,6.14,2.01,1.7921,5.0076,127.7565
48.99,60.13,26.11,9.2372,118.0939,225.3754
36.65,39.7,34.7,5.9599,62.6341,168.0602
32.68,66.13,3.49,6.2073,49.0098,82.0877
68.7,40.06,40.63,9.8547,140.2697,518.1698
90.88,81.12,33.98,18.6769,444.906,262.0133
86.36,67.31,28.16,16.5899,351.7226,552.6583
54.45,75.1,11.99,10.9509,153.1102,153.3222
17.37,56.57,30.16,4.3643,40.8706,41.7639
14.31,24.74,10.12,2.1712,11.948,28.2182
74.38,64.88,3.71,13.7848,234.8708,435.2614
75.18,40.17,11.69,10.1224,131.5579,581.5074
39.28,71.69,38.86,8.5313,109.7387,105.2774
37.81,40.25,22.1,5.7625,52.5191,166.2932
46.0,53.67,35.12,8.4069,105.1163,229.105
74.15,54.69,19.21,12.6459,205.8234,541.9869
32.13,14.22,49.84,4.0922,53.015,127.4537
26.71,76.17,20.14,5.9748,54.4243,38.148
46.98,35.22,37.84,6.6789,75.2557,256.3363
37.39,31.23,49.58,5.7195,68.7343,182.8634
68.46,21.15,46.9,6.5057,77.9981,415.379
39.81,55.11,47.1,7.8765,101.4475,179.3592
91.26,79.08,10.97,18.3902,420.2212,317.9322
27.12,54.92,38.36,5.8594,63.4649,91.3269
26.06,10.65,28.83,2.9645,30.0122,75.9241
65.6,42.99,43.23,10.0007,145.2095,479.8797
91.47,68.27,45.5,17.843,413.4871,604.2573
38.84,51.82,23.56,6.9187,71.07,166.1064
32.81,28.85,29.74,4.5579,42.5144,130.9841
32.83,62.7,33.94,6.9441,77.3183,104.5605
65.56,25.08,37.3,6.7862,76.6615,402.9564
68.83,68.65,49.18,13.7964,258.6417,345.7176
45.24,25.04,47.66,5.6297,66.3471,230.7502
48.59,82.31,2.89,9.8768,121.0711,64.2188
18.35,53.18,29.07,4.3555,40.0682,47.8984
25.18,40.76,31.04,4.6985,44.8151,89.6127
71.98,55.79,39.67,12.7692,220.2698,516.7587
53.1,73.87,25.73,10.8816,158.349,160.5267
90.09,49.46,45.79,14.5975,284.6959,854.7798
84.62,29.13,31.81,9.1099,118.2939,673.3769
85.16,51.13,1.04,13.5331,225.1028,723.2444
26.12,59.53,10.88,5.0307,36.7119,66.6322
23.12,62.47,47.01,5.8251,68.4339,62.2491
93.1,12.77,5.03,4.4271,26.6141,401.9682
39.9,5.84,21.54,2.5499,22.3801,101.213
13.46,79.63,39.46,4.4907,48.3948,10.8803
47.69,68.51,45.83,9.9828,146.1924,174.4065
68.5,61.84,34.14,12.8538,220.0308,415.5322
89.86,81.66,21.91,18.3695,424.812,239.4266
45.54,52.73,4.75,7.5173,71.6898,207.3101
38.38,49.85,31.26,6.904,75.1237,170.8538
36.59,27.88,23.91,4.5578,38.8316,147.4127
52.34,49.0,12.52,8.3587,92.0495,287.0221
32.36,6.25,44.06,3.3777,44.6926,108.6527
77.1,45.17,43.79,11.898,196.1775,646.7269
92.4,10.54,9.79,3.951,24.3505,358.9127
31.99,61.07,23.26,6.444,63.2135,99.72
48.5,32.55,5.61,5.527,40.3161,225.9533
35.38,22.26,22.36,3.901,31.515,127.7316
39.35,84.96,1.36,8.026,79.6715,27.7454
55.08,26.45,33.05,6.1054,63.7276,301.0842
40.21,57.87,27.39,7.6702,86.4884,164.0301
34.12,7.71,3.8,1.4628,4.868,49.4595
86.09,62.36,12.82,15.7148,309.2732,627.6241
84.43,30.09,17.16,9.0179,108.4858,658.7767
66.12,60.79,7.55,11.8953,177.309,383.8299
33.22,36.73,36.32,5.4172,56.4372,144.2307
83.06,6.52,9.19,2.6341,13.7238,217.3733
12.68,53.78,12.93,2.9724,18.2636,22.2706
69.9,15.97,9.8,4.3773,28.6514,294.1645
35.3,14.57,8.56,2.5066,12.5792,85.6375
97.81,15.64,30.85,6.3642,66.289,599.4347
97.25,17.56,10.47,6.3196,54.3477,585.9426
22.47,75.61,1.19,4.4913,25.3346,25.0806
46.42,26.28,47.26,5.84,68.79,243.0729
58.21,41.34,13.0,8.1634,88.3487,356.7753
36.26,56.72,38.86,7.2699,85.6947,144.6491
99.57,61.43,45.77,18.3368,435.5127,873.1538
99.78,31.43,42.88,11.3762,180.8625,968.5704
30.23,36.63,37.2,5.1499,53.781,124.9352
17.19,27.48,43.64,3.899,46.8469,59.4616
25.72,12.46,37.37,3.3833,38.9396,84.9689
62.94,15.39,16.03,4.1861,30.2506,254.0254
55.41,40.59,2.62,7.422,68.8662,312.2993
56.49,83.08,2.32,11.4741,162.6053,78.0939
14.65,83.88,1.28,3.0551,12.0946,4.7716
30.6,34.23,27.99,4.7186,43.0913,119.379
78.56,72.09,34.06,15.6829,318.8723,378.8829
29.61,6.25,30.66,2.8503,31.1896,83.8958
55.84,62.61,28.79,10.6587,154.0798,273.8103
53.03,65.67,33.26,10.4972,152.2636,229.3419
21.14,34.78,31.38,4.0415,38.7916,70.1738
50.66,5.08,47.47,3.6016,48.4956,181.7404
18.48,62.46,17.62,4.1967,31.3051,35.8589
62.24,63.79,4.75,11.4689,163.6781,315.2694
82.77,18.86,39.87,6.673,76.3574,522.6706
29.63,44.1,45.25,5.7956,66.9208,123.3193
47.47,51.6,4.22,7.6963,74.7594,226.9322
92.14,39.07,49.51,12.6382,221.3997,904.0778
52.92,23.26,12.24,4.7824,34.5,232.5145
35.49,43.43,37.61,6.2091,67.9502,160.0294
10.67,64.73,5.11,2.4011,9.8553,10.9367
68.43,19.71,38.44,6.0093,65.5871,387.1239
73.39,54.56,38.85,12.8085,221.0695,545.0683
40.46,67.32,9.42,7.8554,80.451,122.55
13.01,49.63,49.25,4.3363,54.2576,36.5414
91.14,50.94,2.52,14.4634,257.7824,830.6389
52.49,40.93,13.0,7.3704,73.2723,292.2861
71.18,30.73,46.69,8.5312,114.119,521.9836
87.92,66.69,18.08,16.6825,350.3711,580.3917
47.0,12.92,35.25,3.9581,40.8786,181.321
15.89,15.01,29.37,2.9022,30.2332,44.5425
72.61,57.69,25.62,12.9157,217.5666,501.2588
61.35,81.16,29.21,12.8235,216.5156,120.9
89.1,29.24,4.76,8.9812,101.3051,698.2613
30.37,76.6,28.3,6.8637,72.7853,48.308
18.29,12.53,5.29,1.519,6.0925,27.1208
15.08,70.07,44.84,4.7963,55.0838,24.6546
99.28,18.69,20.27,7.0705,71.8568,664.9423
29.59,51.72,28.39,5.7433,55.8893,105.2813
68.32,73.26,23.91,13.6943,242.0748,269.4785
60.58,30.02,48.29,7.493,95.1093,393.0321
60.49,77.95,22.74,12.4335,201.1074,157.0128
90.2,62.36,10.29,16.4186,335.7246,687.0379
79.68,28.68,2.99,7.8735,77.5202,550.392
54.21,36.96,33.28,7.5444,87.4278,326.7992
69.73,55.8,38.74,12.3951,208.2659,485.8145
83.75,78.58,26.57,17.054,370.0504,282.7973
96.95,8.39,37.4,4.5572,47.5993,437.0921
30.7,17.68,41.94,4.0251,46.3707,117.734
47.14,57.91,32.83,8.8947,114.1256,222.7514
83.88,59.77,10.07,14.9131,277.7751,629.7991
50.65,35.71,3.81,6.1535,48.3565,253.0742
31.69,43.9,38.05,5.8141,62.6602,132.7607
29.57,27.0,8.82,3.2844,18.0054,86.5343
32.43,39.81,11.67,4.7355,33.6428,117.9699
49.93,57.16,2.03,8.6007,91.7269,232.8793
33.19,30.29,25.99,4.5719,40.2732,131.0262
92.22,10.6,12.35,4.0762,27.0175,369.4924
60.96,14.78,43.17,4.9489,55.4965,291.7029
24.22,75.21,1.35,4.8312,29.3001,29.8704
74.79,21.2,5.06,5.6951,42.3424,397.1108
33.23,40.1,27.82,5.4118,51.1707,137.559
41.75,23.1,15.32,4.1011,28.9952,157.4927
42.64,78.48,33.2,9.2498,122.1732,78.7679
65.79,50.39,21.49,10.7412,152.4249,450.5393
54.09,77.26,29.17,11.2831,171.0377,134.5884
31.63,24.03,15.96,3.544,24.4156,102.3816
81.85,74.68,21.54,16.3625,339.1627,353.8483
26.82,54.65,23.15,5.3431,47.5398,82.9101
84.28,48.94,43.26,13.6043,249.0945,753.1236
61.74,63.37,38.35,11.9085,193.5999,329.5504
57.6,36.24,5.9,7.1113,64.9975,330.3708
39.78,25.23,35.17,4.9156,49.8243,176.8886
77.51,17.34,12.47,5.1987,39.67,384.6383
70.98,36.57,4.13,8.7184,95.285,497.0023
51.24,73.13,13.99,10.2745,136.5396,152.7809
10.7,6.71,42.99,3.0907,43.0697,32.844
76.66,13.91,39.59,5.2845,56.9001,393.2297
57.39,59.97,7.63,10.281,133.4565,295.2808
15.01,65.66,18.32,3.777,27.8526,23.366
60.16,66.68,42.89,11.9922,198.4485,285.5979
58.43,28.23,46.68,6.9952,85.613,360.1136
29.44,6.72,21.49,2.4736,22.0949,72.3225
34.93,76.2,11.9,7.2504,70.5485,60.4101
31.1,71.16,25.5,6.7688,69.6564,67.9792
50.61,52.12,3.18,8.2229,84.511,255.5269
12.45,25.48,6.61,1.8288,8.0721,20.554
94.26,7.38,20.61,3.6269,28.0817,339.0396
32.9,39.7,41.42,5.7525,63.9302,145.6144
69.17,14.35,39.63,5.0842,54.6094,340.7018
32.06,36.12,28.2,5.0023,46.4039,129.5474
32.74,40.59,30.26,5.4706,53.3882,136.0115
43.88,61.4,48.86,8.9655,124.5096,188.3203
81.57,27.43,27.25,8.3279,99.2167,602.9353
62.11,63.89,42.33,12.0845,200.8664,330.322
29.73,58.95,40.89,6.4793,73.9548,99.3556
30.17,15.91,47.16,4.0564,50.6462,117.6936
67.61,58.64,12.03,11.9751,181.9136,421.3459
16.26,44.11,13.3,3.1643,19.8284,36.9424
25.18,11.07,48.48,3.6751,49.6714,90.8172
32.84,26.14,33.98,4.4919,44.6491,132.4263
80.19,17.75,5.29,5.1918,35.7517,396.5114
14.96,25.12,19.49,2.7432,21.5457,37.1569
72.23,33.64,0.83,8.1784,82.4343,491.7998
81.91,58.22,31.36,14.6326,278.4704,631.2306
31.38,50.37,19.65,5.6378,49.4208,112.8407
82.96,58.21,40.74,14.9323,294.1715,652.6004
38.29,73.5,33.96,8.3173,102.6582,90.4502
69.74,22.18,24.35,6.1719,59.6796,398.5777
44.0,48.43,26.78,7.4446,82.0105,217.349
31.73,57.15,20.78,6.126,56.9957,105.4387
70.71,14.8,31.32,4.9678,47.9488,339.6191
86.92,11.86,33.87,5.018,50.135,426.8536
26.83,45.67,11.6,4.4448,30.3738,83.3335
90.12,28.05,46.06,9.6163,137.5948,764.8255
27.9,60.7,0.95,4.9991,31.1225,68.2566
42.09,11.52,26.51,3.3345,30.1113,137.5218
17.21,33.3,5.77,2.4137,10.3203,34.7193
63.1,79.41,12.81,12.8486,208.8921,148.9989
68.14,41.13,6.56,9.2818,108.9489,476.3823
65.71,57.18,42.83,11.9866,198.2521,426.9019
88.05,7.48,21.84,3.5805,28.5365,312.5803
35.28,70.43,10.13,7.0693,66.4516,83.5402
10.45,73.25,40.36,4.0645,45.4636,12.2409
58.32,21.74,32.86,5.6002,56.643,303.3737
72.68,82.61,46.73,15.3165,311.5104,143.183
57.16,79.88,35.55,12.0725,196.9359,121.2514
27.5,37.58,3.54,3.6187,17.8764,78.8653
17.28,15.33,38.34,3.3,39.4037,54.995
29.11,33.58,32.46,4.6927,45.6728,113.8072
40.39,50.8,40.35,7.4809,90.2833,190.9699
56.62,8.95,23.49,3.2633,27.4446,182.5184
52.77,69.93,31.95,10.7131,157.166,194.0032
21.89,20.76,24.75,3.1724,27.8184,64.9351
42.02,71.34,11.86,8.4042,92.6413,112.9892
70.12,45.31,31.81,10.7655,158.4669,530.8827
46.74,67.16,30.98,9.4502,125.5506,171.4508
16.04,29.67,0.3,1.6557,3.5131,23.0755
39.95,33.72,14.89,5.1149,39.9587,169.9621
50.15,7.55,50.0,3.9343,52.213,195.5946
60.6,28.2,13.33,6.2716,55.1268,334.9473
43.82,68.32,41.68,9.2231,126.1926,149.3044
89.92,84.36,30.45,18.5777,438.58,164.1735
24.41,22.42,35.97,3.8185,40.3876,86.1641
60.59,35.93,26.26,7.9241,90.6885,388.7707
19.15,28.66,17.0,3.0201,21.2995,50.7491
89.62,27.68,10.97,8.7433,99.3073,693.899
38.06,75.95,27.5,8.2102,96.9796,75.8604
31.83,36.17,31.88,5.1034,49.8665,131.1338
61.08,76.28,18.66,12.404,198.1146,179.6941
74.95,28.78,49.77,8.5442,116.1355,561.2838
74.01,79.55,20.05,15.109,290.044,202.8193
59.29,45.83,1.02,8.6941,93.1998,359.1764
25.92,62.21,28.71,5.7015,55.5095,68.9011
40.99,44.33,18.98,6.4404,60.7967,188.8406
75.09,80.73,12.07,15.2701,291.9983,184.7076
47.27,78.96,8.87,9.6462,118.5803,87.3168
49.01,39.86,42.39,7.5488,92.6786,283.9912
18.28,22.27,43.73,3.7744,46.1761,63.8495
11.08,28.35,4.09,1.5953,5.5009,15.5559
10.54,70.1,43.48,4.1543,48.4862,14.904
69.89,19.57,2.88,4.8927,30.8127,322.1973
73.92,26.66,49.04,8.0101,105.1096,529.1567
11.51,62.55,29.12,3.6909,34.4375,19.5832
18.66,63.1,20.76,4.3628,34.8742,36.8326
66.28,60.87,26.75,12.2489,197.5977,395.2062
35.08,79.46,38.16,8.0033,98.7833,51.3564
58.8,63.38,27.85,11.223,168.6908,295.6877
17.4,40.24,11.11,3.0373,17.5495,40.342
82.03,60.49,35.69,15.038,295.4392,607.6249
50.96,35.32,4.82,6.1659,49.0615,256.3787
96.38,35.18,49.97,12.1588,207.1298,957.8194
79.91,33.6,39.83,9.8408,139.5009,654.9912
79.77,31.83,28.8,9.2143,119.0114,624.4892
79.27,67.09,30.14,15.2882,301.877,471.7724
42.35,16.56,25.02,3.8024,32.446,154.3523
16.66,42.0,9.6,2.9387,15.9339,36.3834
23.45,56.15,26.55,5.0437,45.8815,65.8815
14.66,84.85,27.49,4.2847,38.3556,5.6384
17.41,49.28,33.72,4.2919,42.5942,48.7459
25.18,53.42,3.25,4.2773,24.0887,64.1847
67.46,30.73,11.57,7.3488,72.1353,426.1392
46.55,33.35,48.25,6.6881,81.6291,260.0635
29.37,28.32,40.01,4.61,49.9044,119.1904
72.87,50.86,49.71,12.3436,212.5199,567.7663
62.37,64.81,46.89,12.2845,209.241,326.1044
96.71,22.45,9.88,7.788,79.397,696.0965
73.2,18.58,12.82,5.2527,40.5463,364.4575
38.03,80.92,43.23,8.6724,115.1088,52.0486
14.69,29.53,32.21,3.4048,34.8819,43.5193
80.79,12.26,6.94,3.8638,21.9408,305.0374
20.99,45.08,12.96,3.7372,24.2192,55.3907
99.78,71.93,46.27,19.8152,504.8923,613.2731
10.9,44.41,10.55,2.4375,13.5154,18.9794
21.53,73.67,38.44,5.6094,60.1982,33.9569
44.13,58.37,17.41,8.0987,89.3698,187.4296
53.58,7.73,46.7,3.9065,49.3472,207.4082
80.26,65.57,27.76,15.2685,299.9223,506.823
25.87,26.47,32.15,3.9926,38.927,92.4606
19.36,26.92,0.51,1.8434,4.4258,31.821
31.31,15.37,16.71,2.8763,20.2202,86.836
22.09,22.8,43.65,3.9807,47.3848,81.0628
88.71,58.79,36.71,15.9378,330.1076,732.6195
46.94,12.45,19.47,3.2751,24.6896,150.1181
65.31,48.73,40.1,10.767,162.9132,463.8317
91.9,7.05,42.0,4.2938,48.4844,391.6168
58.74,41.48,7.25,8.1143,84.4034,357.088
62.77,65.92,28.42,12.16,195.8081,311.4285
27.65,20.95,49.61,4.3439,54.5916,112.1688
44.43,55.56,10.43,7.7449,78.863,194.6067
64.98,15.4,35.15,4.9622,50.3265,310.8665
37.04,59.97,39.69,7.6022,92.1033,140.9204
27.87,46.96,9.31,4.5683,30.4577,86.896
69.17,17.21,49.66,5.891,71.0078,389.2362
23.79,29.42,8.76,2.9814,15.7202,61.7809
26.61,68.93,26.88,5.9789,58.3058,57.1972
78.05,27.44,29.32,8.0731,95.2539,559.2147
48.92,63.21,6.52,9.0499,103.7165,199.544
18.47,7.05,32.02,2.7965,32.2819,51.2608
14.77,40.76,38.28,3.9445,43.0196,44.1293
27.33,62.93,8.18,5.2775,38.3656,65.6379
64.12,62.23,41.77,12.2613,205.8301,366.3064
63.58,65.55,8.46,11.9443,179.1991,314.3226
15.41,30.13,49.86,4.0728,52.9097,54.282
14.31,27.78,23.17,2.9571,25.4372,37.4389
34.62,38.86,15.22,5.0436,39.2676,135.9651
24.82,55.09,24.81,5.1347,45.9248,72.9344
24.44,17.03,10.98,2.3942,13.5913,55.9485
98.74,78.87,38.06,20.1372,516.4642,383.8221
16.04,32.16,48.27,4.1258,51.9853,56.0238
99.98,35.82,13.47,12.1551,187.9704,985.4108
54.79,24.52,48.85,6.2335,75.2025,310.7328
68.3,47.92,41.23,11.0927,172.2072,507.74
44.4,6.48,5.53,1.6891,6.8097,74.5169
80.98,31.58,4.7,8.7554,96.3648,604.0145
97.61,41.59,49.95,13.9401,263.9228,1017.6814
41.86,49.99,1.56,6.5849,53.9538,177.2173
54.55,59.46,20.74,10.0013,133.2455,277.2263
12.38,9.28,18.39,2.1505,18.5931,26.2747
65.41,13.01,48.71,4.9916,59.7615,318.1195
10.49,5.82,35.43,2.7982,35.4877,29.2018
32.82,77.44,29.57,7.3511,81.8745,52.4655
66.79,67.33,3.69,12.6243,197.2799,324.9798
45.4,36.34,25.32,6.3037,62.2093,230.5286
76.13,27.91,35.51,8.153,100.2333,548.4919
59.37,57.87,31.98,10.851,160.8173,342.6253
78.39,38.04,29.28,10.4209,148.2074,643.3703
22.02,19.31,10.88,2.4063,13.5824,50.0059
21.95,39.13,48.33,4.854,58.1101,82.6489
33.96,14.83,27.44,3.4118,31.2908,112.0052
12.06,52.11,19.06,3.1673,23.677,23.459
61.72,47.24,2.21,9.2871,106.8714,389.1619
97.72,51.13,42.38,16.0495,337.4094,984.2311
70.16,17.96,41.23,5.848,65.0848,390.3028
95.71,72.22,7.98,18.6679,431.3352,545.5934
27.16,34.35,17.94,4.0316,29.9101,90.4024
34.19,69.71,41.93,7.6547,94.3453,90.7551
40.15,8.95,36.29,3.4303,38.2786,136.0497
63.48,38.57,20.15,8.5494,99.9874,424.3208
99.61,46.64,29.8,15.1655,297.1255,1037.1722
97.97,58.05,7.65,17.0392,359.8597,883.3746
50.29,61.29,27.96,9.5869,127.1174,231.6017
68.01,20.66,12.52,5.3676,41.8666,341.5743
78.05,63.61,35.72,14.7479,284.8687,511.6279
55.92,41.41,49.46,8.6999,119.19,364.8717
61.89,57.55,1.97,10.6852,140.9918,354.8332
56.61,62.39,36.62,10.9112,164.8752,286.2656
86.42,80.86,37.06,17.8191,408.1084,244.6133
20.78,78.33,25.19,5.1467,46.2981,21.6329
64.38,82.12,9.31,13.1458,216.5923,116.0303
43.2,44.43,27.57,6.9717,74.1834,215.0727
48.65,81.19,45.94,10.6785,163.7434,79.5671
29.18,11.44,3.72,1.6419,5.4273,46.9588
86.06,5.96,20.12,3.1316,24.1899,268.0487
46.3,80.39,21.09,9.748,127.3054,75.3458
54.63,9.49,6.55,2.3941,10.685,128.9997
59.71,19.83,0.64,4.1609,21.5515,233.7152
34.04,28.98,5.16,3.6506,19.0236,108.7069
71.73,57.08,19.39,12.5897,204.1772,490.7833
99.07,22.23,13.8,7.9933,85.4006,733.0367
12.18,49.43,24.04,3.3495,28.4029,26.5334
43.03,71.55,4.01,8.4189,88.93,114.6486
96.36,74.31,16.6,19.0905,455.2435,497.4768
78.82,28.07,28.11,8.2556,98.2209,574.166
52.76,70.8,21.02,10.5637,147.5521,183.2908
52.61,53.89,27.47,9.2694,119.5444,287.3981
67.77,11.1,8.87,3.2213,17.5463,214.2235
95.29,70.8,3.94,18.3902,416.6889,576.3066
84.36,5.49,43.34,3.907,46.66,328.0826
31.7,60.88,15.4,6.1559,54.4883,94.964
79.08,26.35,46.85,8.3059,109.6433,588.5855
82.91,60.95,10.62,14.9218,278.372,600.7342
62.4,73.12,10.76,12.3512,192.4859,223.7911
98.03,76.71,41.61,19.8773,505.5269,447.9374
67.75,52.81,37.14,11.6532,185.61,477.2238
73.2,76.91,45.43,15.1472,304.5225,251.1168
83.11,47.67,41.46,13.1682,233.8683,736.9748
56.63,51.6,20.01,9.4784,120.3991,333.4084
31.91,35.46,17.13,4.5429,34.5967,118.0761
31.54,75.22,35.89,7.2295,83.2922,58.1694
90.65,37.88,18.64,11.6732,176.5418,835.2164
28.78,22.93,21.29,3.5193,27.6982,93.282
16.35,57.67,28.51,4.2004,38.2382,36.7279
77.8,53.77,2.14,12.8286,202.8789,589.8845
26.96,45.88,36.17,5.3294,55.2619,100.0252
69.51,42.13,12.27,9.7625,123.0857,503.2601
84.44,29.69,21.46,9.0122,110.6152,661.0858
81.27,7.64,26.56,3.6759,32.5101,296.0885
74.0,39.28,27.11,10.0988,138.9826,578.4646
74.04,66.57,38.13,14.3904,273.3586,423.6592
31.55,32.66,10.86,4.0217,25.635,106.8226
91.46,39.52,6.94,11.9836,179.5842,845.4726
40.89,14.28,31.51,3.7633,36.6948,149.1267
11.01,67.73,48.58,4.3527,53.8711,18.1615
40.5,50.31,20.48,6.9542,69.9841,179.868
20.29,38.63,8.97,3.161,17.1478,50.1032
85.73,44.1,30.4,12.653,211.8163,778.9815
49.78,30.71,17.56,5.8002,50.5005,248.2428
94.15,45.85,11.1,13.935,243.6992,913.8457
72.81,18.53,16.83,5.3579,44.1194,369.8844
49.9,81.59,44.1,10.8895,168.2971,79.4733
13.17,9.86,0.29,0.5645,0.5492,7.3247
92.92,53.53,46.09,15.8278,330.6758,874.1981
89.99,58.76,8.04,15.7902,309.7739,736.9441
33.57,50.15,37.1,6.4306,70.9544,138.3285
63.96,6.04,10.2,2.283,12.5085,145.2101
79.97,26.17,38.85,8.1611,102.252,585.7403
81.37,66.61,14.2,15.4138,298.4814,497.9103
92.17,51.77,21.82,15.0564,289.0031,858.7662
48.93,73.58,33.9,10.2434,146.1752,141.6801
86.93,19.1,13.53,6.2412,54.7696,512.6797
51.3,58.12,49.29,9.8965,146.0088,268.1326
59.84,60.7,1.31,10.6641,140.1089,312.2944
89.73,35.49,42.49,11.3816,180.8058,831.536
10.1,51.15,36.76,3.6544,39.9134,23.1527
51.65,10.55,36.06,3.8417,40.6181,195.0696
45.0,55.79,43.32,8.6125,113.906,217.8984
32.44,74.86,38.8,7.4464,88.778,63.0906
34.74,57.49,48.51,7.3232,92.2544,136.7307
46.87,83.02,35.09,10.187,145.4037,58.0229
42.51,8.27,39.4,3.5252,41.3056,148.2979
85.02,61.01,30.24,15.5578,312.121,641.0675
42.78,20.86,22.59,4.2018,34.4175,167.9708
69.24,32.03,25.1,8.1171,93.8325,476.4708
23.04,52.97,35.25,5.1463,52.4933,71.4072
76.35,78.98,27.08,15.6319,313.3351,228.1386
21.9,31.98,36.58,4.1582,43.4368,77.244
36.57,47.45,44.34,6.8183,81.3328,168.6156
73.7,35.41,33.99,9.4402,126.9354,567.0489
69.06,63.31,34.66,13.118,228.7014,406.9099
95.48,50.76,38.64,15.5819,317.3625,941.1125
88.86,36.68,20.31,11.1916,163.9133,797.5617
69.05,24.01,48.85,7.1257,89.0842,449.4565
18.86,51.13,33.18,4.4977,44.1696,53.2334
12.74,53.42,46.38,4.2899,51.7146,32.5704
97.8,51.65,12.37,15.7964,312.1974,958.5468
39.07,42.51,37.1,6.539,72.6238,188.3286
86.93,13.89,21.34,5.1065,43.536,430.9275
66.59,61.56,34.19,12.4954,208.9368,396.2629
58.44,15.74,42.42,4.9716,55.2295,279.6458
67.02,76.31,39.09,13.8508,255.2007,219.6949
61.54,84.94,45.78,13.2043,237.3045,71.6698
54.14,11.5,24.26,3.5815,30.1981,190.0098
66.8,55.16,28.88,11.6816,182.0862,445.7927
74.86,37.05,41.14,10.0316,144.8288,599.3532
49.96,40.84,43.41,7.796,97.8143,294.6629
35.52,18.68,21.37,3.5475,27.9665,119.3694
58.72,47.76,42.47,9.7509,138.793,384.905
90.17,60.26,3.48,16.0063,315.9081,715.9646
30.68,18.39,8.48,2.6305,13.2549,76.5823
76.84,67.84,25.84,14.8629,283.9611,430.7805
57.19,10.8,1.82,2.3431,7.6732,131.6283
83.14,56.01,4.03,14.1121,246.2286,655.9201
95.05,5.95,11.91,2.8583,16.858,270.2178
50.53,64.07,33.7,9.9548,138.9535,219.9552
80.82,80.18,38.81,16.7092,362.045,230.3218
90.54,53.29,15.45,15.0077,283.9688,812.2415
43.98,9.6,39.57,3.6847,42.3118,159.7837
77.13,40.77,22.9,10.7048,152.2023,625.3039
79.38,45.23,24.78,11.9134,186.6499,666.011
53.87,48.52,25.95,8.8274,108.9686,314.9727
86.51,26.53,11.9,8.1747,88.0027,632.7263
99.27,77.31,37.97,20.1287,516.0015,438.9512
32.63,71.28,11.1,6.6412,59.7772,69.5492
19.95,13.94,24.91,2.7961,26.0873,54.1393
41.91,28.44,45.49,5.697,65.7941,209.9467
17.27,10.55,42.41,3.2804,42.9196,55.6948
87.69,84.08,38.02,18.208,425.7741,164.6791
84.88,6.82,3.52,2.3591,8.6983,198.8235
91.35,82.14,8.23,18.5394,425.5981,231.6014
54.23,26.6,9.56,5.317,39.6117,257.8212
50.39,78.48,9.69,10.2588,133.9449,103.2383
79.69,20.01,38.2,6.7185,76.0991,503.0769
93.64,71.73,35.82,18.5226,438.8115,543.7439
38.53,38.22,10.93,5.2818,39.8924,159.884
